policy_id,customer_id,product_type,coverage_amount,annual_premium,policy_start_date,policy_end_date,agent_id,status
POL50940,CUST10551,Property,497900.45,25050.78,2026-03-25,2027-03-25,AGT5020,Active
POL50941,CUST11454,Vehicle,712391.56,38092.91,2026-04-26,2027-04-26,AGT5283,Active
POL50942,CUST10385,Whole,685740.44,34863.6,2026-07-01,2027-07-01,AGT5237,Active
POL50943,CUST11200,Property,597349.79,29762.27,2022-11-29,2023-11-29,AGT5213,Lapsed
POL50944,CUST11017,Health,510723.91,27266.93,2023-08-12,2024-08-12,AGT5247,Lapsed
POL50945,CUST10274,Health,566839.89,30877.2,2024-07-09,2025-07-09,AGT5015,Cancelled
POL50946,CUST11225,Whole,666690.32,35474.49,2024-03-15,2025-03-15,AGT5063,Lapsed
POL50947,CUST10880,Vehicle,429011.21,21057.63,2023-02-16,2024-02-16,AGT5000,Lapsed
POL50948,CUST10184,Property,713266.92,36460.02,2020-11-27,2021-11-27,AGT5239,Active
POL50949,CUST11573,Health,521290.97,26203.43,2026-03-16,2027-03-16,AGT5106,Cancelled
POL50950,CUST10814,Term,738333.73,35464.45,2022-12-25,2023-12-25,AGT5108,Lapsed
POL50951,CUST11233,Health,684439.84,33779.3,2024-01-25,2025-01-25,AGT5183,Active
POL50952,CUST10370,Health,360750.89,19225.38,2021-11-02,2022-11-02,AGT5126,Active
POL50953,CUST10228,Vehicle,523333.81,25122.53,2023-04-17,2024-04-17,AGT5191,Active
POL50954,CUST11224,Term,582254.23,31380.92,2022-03-16,2023-03-16,AGT5280,Active
POL50955,CUST11115,Vehicle,581967.09,31958.31,2026-02-25,2027-02-25,AGT5099,Lapsed
POL50956,CUST10449,Whole,701621.45,33725.31,2025-01-03,2026-01-03,AGT5267,Active
POL50957,CUST11236,Property,439325.04,20308.85,2023-09-25,2024-09-25,AGT5159,Active
POL50958,CUST10837,Vehicle,613298.46,33468.77,2023-08-10,2024-08-10,AGT5112,Active
POL50959,CUST10579,Property,747899.84,34934.89,2024-10-21,2025-10-21,AGT5275,Cancelled
POL50960,CUST11296,Property,768726.11,40523.12,2024-11-07,2025-11-07,AGT5146,Active
POL50961,CUST11027,Health,353529.94,16047.13,2024-07-30,2025-07-30,AGT5038,Active
POL50962,CUST10841,Term,752534.42,35636.76,2026-03-26,2027-03-26,AGT5085,Lapsed
POL50963,CUST11278,Term,428123.13,20379.33,2025-02-01,2026-02-01,AGT5253,Active
POL50964,CUST10899,Term,586346.63,28128.43,2022-02-16,2023-02-16,AGT5154,Lapsed
POL50965,CUST11555,Health,436229.43,23640.6,2020-11-17,2021-11-17,AGT5168,Active
POL50966,CUST11350,Health,562236.86,26286.31,2025-07-21,2026-07-21,AGT5204,Cancelled
POL50967,CUST10594,Term,395625.64,18490.11,2024-06-17,2025-06-17,AGT5058,Active
POL50968,CUST10768,Term,472423.92,24526.71,2024-09-24,2025-09-24,AGT5027,Active
POL50969,CUST11583,Health,455201.47,24819.03,2024-11-09,2025-11-09,AGT5132,Active
POL50970,CUST11481,Term,730804.14,35731.09,2024-07-18,2025-07-18,AGT5275,Cancelled
POL50971,CUST10326,Whole,609697.38,32150.13,2022-03-29,2023-03-29,AGT5038,Active
POL50972,CUST10449,Term,651682.01,29527.95,2023-05-29,2024-05-29,AGT5215,Lapsed
POL50973,CUST10603,Property,645265.85,34354.37,2024-10-04,2025-10-04,AGT5293,Active
POL50974,CUST11456,Property,536031.01,27999.03,2022-03-14,2023-03-14,AGT5029,Lapsed
POL50975,CUST11536,Term,386849.04,20876.76,2024-04-14,2025-04-14,AGT5039,Cancelled
POL50976,CUST11319,Vehicle,418453.85,21497.88,2026-05-21,2027-05-21,AGT5260,Active
POL50977,CUST10452,Term,556535.44,30282.97,2025-09-21,2026-09-21,AGT5032,Cancelled
POL50978,CUST11467,Whole,747398.49,36546.72,2020-09-30,2021-09-30,AGT5223,Active
POL50979,CUST10057,Vehicle,472030.45,24699.14,2025-04-19,2026-04-19,AGT5239,Active
POL50980,CUST10702,Vehicle,641964.48,33546.27,2024-07-16,2025-07-16,AGT5093,Active
POL50981,CUST10630,Vehicle,690453.23,32925.01,2026-03-05,2027-03-05,AGT5087,Lapsed
POL50982,CUST10887,Vehicle,720764.84,39069.63,2023-01-22,2024-01-22,AGT5156,Active
POL50983,CUST10931,Health,452720.24,23899.9,2024-03-10,2025-03-10,AGT5151,Active
POL50984,CUST10385,Whole,743544.02,39901.19,2026-01-29,2027-01-29,AGT5258,Active
POL50985,CUST10348,Vehicle,607817.29,29555.67,2023-10-14,2024-10-14,AGT5177,Lapsed
POL50986,CUST11322,Property,580736.61,31018.62,2021-10-21,2022-10-21,AGT5290,Lapsed
POL50987,CUST10130,Vehicle,672232.41,32367.83,2023-03-19,2024-03-19,AGT5071,Cancelled
POL50988,CUST10818,Property,476904.36,26059.97,2025-08-26,2026-08-26,AGT5084,Lapsed
POL50989,CUST10327,Whole,697843.39,31570.07,2022-03-11,2023-03-11,AGT5072,Lapsed
POL50990,CUST10526,Term,629460.77,32223.28,2022-06-27,2023-06-27,AGT5195,Active
POL50991,CUST10453,Property,692755.96,31951.56,2026-06-25,2027-06-25,AGT5010,Active
POL50992,CUST11175,Term,707958.02,36946.44,2024-08-16,2025-08-16,AGT5258,Cancelled
POL50993,CUST10754,Health,566071.61,27531.96,2022-12-21,2023-12-21,AGT5231,Active
POL50994,CUST10492,Whole,399143.02,21436.54,2022-07-10,2023-07-10,AGT5296,Lapsed
POL50995,CUST11370,Vehicle,490548.62,26355.72,2023-02-22,2024-02-22,AGT5287,Lapsed
POL50996,CUST10145,Term,716464.53,34878.14,2025-12-07,2026-12-07,AGT5021,Cancelled
POL50997,CUST11267,Term,620683.91,32958.2,2025-01-15,2026-01-15,AGT5224,Cancelled
POL50998,CUST10414,Property,727671.7,37701.67,2021-03-16,2022-03-16,AGT5151,Active
POL50999,CUST11522,Term,528197.62,26022.01,2024-06-28,2025-06-28,AGT5220,Lapsed
POL51000,CUST10010,Property,579320.07,28057.84,2025-05-02,2026-05-02,AGT5262,Active
POL51001,CUST10922,Term,710579.02,33470.44,2022-09-27,2023-09-27,AGT5174,Active
POL51002,CUST11039,Health,616710.98,28141.81,2021-07-12,2022-07-12,AGT5000,Lapsed
POL51003,CUST10953,Health,482125.4,24189.96,2025-03-02,2026-03-02,AGT5259,Active
POL51004,CUST11345,Whole,393712.66,19843.28,2026-04-03,2027-04-03,AGT5131,Active
POL51005,CUST10184,Term,717349.54,35465.9,2023-01-23,2024-01-23,AGT5137,Active
POL51006,CUST10691,Health,625224.9,34078.49,2022-07-10,2023-07-10,AGT5175,Lapsed
POL51007,CUST11427,Property,557926.92,25183.09,2026-08-06,2027-08-06,AGT5273,Active
POL51008,CUST11471,Vehicle,584478.9,31271.4,2025-07-28,2026-07-28,AGT5157,Lapsed
POL51009,CUST10827,Health,421509.21,22343.45,2020-09-06,2021-09-06,AGT5062,Lapsed
POL51010,CUST10925,Vehicle,533774.21,28069.86,2021-02-03,2022-02-03,AGT5219,Active
POL51011,CUST11264,Property,447830.24,22503.09,2024-11-07,2025-11-07,AGT5189,Cancelled
POL51012,CUST11287,Health,423699.35,19873.01,2023-10-28,2024-10-28,AGT5019,Active
POL51013,CUST11470,Property,710852.25,38122.15,2024-08-07,2025-08-07,AGT5159,Lapsed
POL51014,CUST11393,Property,524551.87,27510.62,2025-01-26,2026-01-26,AGT5235,Active
POL51015,CUST10689,Health,635153.16,33871.58,2021-09-12,2022-09-12,AGT5265,Cancelled
POL51016,CUST11076,Term,562292.8,26628.99,2022-12-03,2023-12-03,AGT5084,Lapsed
POL51017,CUST10800,Property,412249.44,20836.63,2024-11-24,2025-11-24,AGT5156,Active
POL51018,CUST10196,Health,476534.52,23426.24,2021-11-11,2022-11-11,AGT5247,Lapsed
POL51019,CUST11355,Health,405395.71,20836.01,2021-10-06,2022-10-06,AGT5175,Lapsed
POL51020,CUST10996,Whole,652026.92,34248.42,2026-05-14,2027-05-14,AGT5125,Active
POL51021,CUST10099,Health,668987.92,31266.59,2023-05-18,2024-05-18,AGT5055,Active
POL51022,CUST11121,Whole,678784.09,31726.63,2025-07-24,2026-07-24,AGT5012,Active
POL51023,CUST10465,Health,622453.16,28281.82,2021-10-14,2022-10-14,AGT5207,Lapsed
POL51024,CUST10117,Health,651653.29,30348.7,2021-01-10,2022-01-10,AGT5289,Lapsed
POL51025,CUST11005,Vehicle,671579.24,31834.02,2021-10-08,2022-10-08,AGT5180,Active
POL51026,CUST11214,Whole,603900.7,27613.47,2025-03-25,2026-03-25,AGT5234,Active
POL51027,CUST10857,Health,599996.7,29133.99,2022-03-25,2023-03-25,AGT5203,Active
POL51028,CUST10010,Property,545142.58,28212.04,2026-02-01,2027-02-01,AGT5104,Active
POL51029,CUST10952,Term,408505.61,21622.5,2023-02-16,2024-02-16,AGT5156,Active
POL51030,CUST10012,Health,596952.93,28927.24,2024-06-08,2025-06-08,AGT5081,Cancelled
POL51031,CUST11535,Health,602581.34,27621.27,2024-06-02,2025-06-02,AGT5066,Active
POL51032,CUST10440,Property,471133.2,24778.65,2025-11-19,2026-11-19,AGT5176,Active
POL51033,CUST11440,Whole,752267.5,36794.79,2021-09-02,2022-09-02,AGT5193,Active
POL51034,CUST10022,Whole,405216.9,19253.59,2022-06-07,2023-06-07,AGT5296,Lapsed
POL51035,CUST10162,Term,662268.38,32919.31,2022-12-09,2023-12-09,AGT5070,Active
POL51036,CUST10745,Term,750974.51,41077.29,2022-05-02,2023-05-02,AGT5087,Lapsed
POL51037,CUST11255,Health,458202.42,22326.55,2022-09-22,2023-09-22,AGT5049,Lapsed
POL51038,CUST11562,Property,736299.19,40197.91,2024-03-09,2025-03-09,AGT5284,Cancelled
POL51039,CUST10862,Whole,703177.96,33423.24,2023-07-17,2024-07-17,AGT5234,Lapsed
POL51040,CUST10589,Term,665377.76,30644.27,2024-09-16,2025-09-16,AGT5099,Active
POL51041,CUST10077,Property,752209.75,35031.75,2021-04-11,2022-04-11,AGT5290,Active
POL51042,CUST10962,Term,631022.77,33278.76,2021-01-14,2022-01-14,AGT5211,Active
POL51043,CUST10632,Term,570296.97,28729.35,2025-03-08,2026-03-08,AGT5142,Active
POL51044,CUST11505,Term,639272.31,32487.32,2020-09-18,2021-09-18,AGT5114,Lapsed
POL51045,CUST10792,Whole,543552.16,29719.85,2024-03-02,2025-03-02,AGT5170,Cancelled
POL51046,CUST11266,Vehicle,500807.35,25064.59,2026-08-07,2027-08-07,AGT5025,Cancelled
POL51047,CUST11402,Health,378785.97,17488.63,2021-04-03,2022-04-03,AGT5051,Active
POL51048,CUST10162,Whole,530533.3,27685.96,2023-10-22,2024-10-22,AGT5280,Active
POL51049,CUST10726,Health,631118.27,29712.11,2020-09-18,2021-09-18,AGT5061,Lapsed
POL51050,CUST11479,Term,742183.75,37714.35,2024-04-16,2025-04-16,AGT5049,Lapsed
POL51051,CUST10704,Term,753520.38,40346.34,2026-08-06,2027-08-06,AGT5257,Cancelled
POL51052,CUST10935,Health,422284.05,21017.42,2025-03-29,2026-03-29,AGT5283,Active
POL51053,CUST11443,Term,599501.22,28861.7,2026-04-08,2027-04-08,AGT5245,Lapsed
POL51054,CUST10393,Whole,606663.04,30791.47,2023-07-07,2024-07-07,AGT5030,Cancelled
POL51055,CUST11480,Term,448662.14,20759.38,2022-09-11,2023-09-11,AGT5251,Lapsed
POL51056,CUST10665,Property,608926.86,29274.55,2023-04-02,2024-04-02,AGT5080,Lapsed
POL51057,CUST10979,Property,524663.69,26254.92,2022-11-24,2023-11-24,AGT5003,Active
POL51058,CUST10544,Term,741028.06,35229.59,2026-01-06,2027-01-06,AGT5276,Active
POL51059,CUST10870,Health,439320.77,19941.9,2026-09-02,2027-09-02,AGT5080,Cancelled
POL51060,CUST10084,Term,700037.7,35597.9,2025-07-29,2026-07-29,AGT5197,Lapsed
POL51061,CUST10110,Health,663899.47,32539.36,2026-04-27,2027-04-27,AGT5022,Active
POL51062,CUST10690,Property,668310.82,32684.48,2024-08-30,2025-08-30,AGT5056,Active
POL51063,CUST10555,Vehicle,459148.01,25238.51,2022-12-11,2023-12-11,AGT5264,Active
POL51064,CUST11025,Health,441129.17,20343.92,2021-01-06,2022-01-06,AGT5177,Active
POL51065,CUST10064,Term,751981.47,34998.54,2022-10-23,2023-10-23,AGT5299,Active
POL51066,CUST10281,Term,410428.79,22065.73,2022-08-27,2023-08-27,AGT5054,Active
POL51067,CUST10358,Health,390980.07,18103.4,2021-04-10,2022-04-10,AGT5267,Lapsed
POL51068,CUST10726,Whole,761749.35,41268.71,2023-06-01,2024-06-01,AGT5262,Lapsed
POL51069,CUST10412,Term,677885.36,35059.97,2024-11-11,2025-11-11,AGT5277,Active
POL51070,CUST10228,Whole,672357.78,33807.24,2025-01-09,2026-01-09,AGT5014,Active
POL51071,CUST10988,Term,442619.26,21150.12,2026-01-01,2027-01-01,AGT5031,Lapsed
POL51072,CUST11230,Term,568030.16,27603.27,2021-07-04,2022-07-04,AGT5158,Active
POL51073,CUST11137,Property,708693.6,37744.7,2024-04-14,2025-04-14,AGT5034,Active
POL51074,CUST10453,Property,511615.22,23316.89,2025-11-20,2026-11-20,AGT5019,Active
POL51075,CUST11413,Property,459214.58,24193.94,2022-05-08,2023-05-08,AGT5243,Active
POL51076,CUST11016,Property,389213.95,20736.62,2024-11-13,2025-11-13,AGT5208,Active
POL51077,CUST11022,Property,624678.86,32520.57,2025-07-25,2026-07-25,AGT5253,Active
POL51078,CUST10363,Term,493588.63,22480.52,2022-11-19,2023-11-19,AGT5280,Active
POL51079,CUST10405,Vehicle,704468.18,36932.84,2024-05-20,2025-05-20,AGT5042,Active
POL51080,CUST10784,Vehicle,485169.84,25341.22,2024-08-17,2025-08-17,AGT5249,Active
POL51081,CUST10399,Term,439326.17,19827.2,2023-07-11,2024-07-11,AGT5013,Active
POL51082,CUST11140,Term,747910.73,40329.47,2023-02-25,2024-02-25,AGT5111,Active
POL51083,CUST10506,Whole,756439.15,35039.74,2021-10-19,2022-10-19,AGT5089,Active
POL51084,CUST10254,Property,648734.17,35425.96,2026-08-04,2027-08-04,AGT5071,Active
POL51085,CUST10253,Property,742428.5,33934.7,2026-06-02,2027-06-02,AGT5215,Active
POL51086,CUST10213,Health,406641.75,19266.89,2025-07-20,2026-07-20,AGT5036,Active
POL51087,CUST10723,Health,511119.3,26528.33,2020-10-09,2021-10-09,AGT5242,Active
POL51088,CUST10007,Term,459386.62,21302.87,2022-11-01,2023-11-01,AGT5262,Active
POL51089,CUST10897,Whole,569331.55,26673.0,2020-12-12,2021-12-12,AGT5199,Active
POL51090,CUST10489,Term,683334.41,30826.39,2025-07-09,2026-07-09,AGT5024,Lapsed
POL51091,CUST10912,Whole,710297.22,37833.84,2022-08-17,2023-08-17,AGT5178,Active
POL51092,CUST11550,Term,383088.72,17383.1,2023-05-04,2024-05-04,AGT5188,Lapsed
POL51093,CUST11437,Whole,534958.81,27457.15,2024-04-25,2025-04-25,AGT5111,Lapsed
POL51094,CUST10951,Property,767716.44,39017.71,2023-01-28,2024-01-28,AGT5110,Lapsed
POL51095,CUST10694,Property,611886.26,30663.09,2024-05-07,2025-05-07,AGT5140,Active
POL51096,CUST11156,Whole,499035.43,24328.76,2021-02-28,2022-02-28,AGT5298,Lapsed
POL51097,CUST11531,Term,529901.31,25432.94,2023-03-29,2024-03-29,AGT5001,Cancelled
POL51098,CUST10811,Vehicle,499929.1,27280.87,2026-04-06,2027-04-06,AGT5152,Active
POL51099,CUST10164,Whole,557325.4,29456.64,2026-04-05,2027-04-05,AGT5095,Active
POL51100,CUST11267,Term,551071.65,29883.14,2026-08-06,2027-08-06,AGT5164,Active
POL51101,CUST10018,Property,580142.37,30364.06,2025-10-25,2026-10-25,AGT5001,Active
POL51102,CUST11265,Term,558709.04,29773.65,2026-02-08,2027-02-08,AGT5275,Cancelled
POL51103,CUST10144,Property,583703.77,31894.6,2025-01-29,2026-01-29,AGT5137,Active
POL51104,CUST10177,Vehicle,388579.82,19248.86,2022-06-09,2023-06-09,AGT5290,Lapsed
POL51105,CUST11290,Whole,405954.36,21949.53,2021-11-04,2022-11-04,AGT5046,Active
POL51106,CUST11142,Term,523091.43,23764.43,2021-07-13,2022-07-13,AGT5175,Lapsed
POL51107,CUST10932,Health,659729.55,30399.49,2023-10-17,2024-10-17,AGT5203,Active
POL51108,CUST11354,Vehicle,676934.61,33781.57,2024-02-08,2025-02-08,AGT5238,Active
POL51109,CUST11407,Term,423523.61,20981.25,2025-10-25,2026-10-25,AGT5002,Active
POL51110,CUST10756,Vehicle,565046.1,27903.18,2023-09-14,2024-09-14,AGT5190,Lapsed
POL51111,CUST11644,Property,617766.1,31118.06,2021-06-10,2022-06-10,AGT5044,Active
POL51112,CUST10592,Term,565073.7,28470.52,2025-06-15,2026-06-15,AGT5128,Lapsed
POL51113,CUST10288,Whole,653563.16,35100.03,2022-06-25,2023-06-25,AGT5016,Active
POL51114,CUST11398,Health,699042.11,33874.97,2024-09-17,2025-09-17,AGT5017,Cancelled
POL51115,CUST10691,Term,418304.88,20146.57,2023-12-19,2024-12-19,AGT5229,Active
POL51116,CUST11446,Whole,583480.6,30352.05,2025-12-03,2026-12-03,AGT5215,Active
POL51117,CUST10103,Vehicle,571676.41,29432.63,2021-09-06,2022-09-06,AGT5268,Active
POL51118,CUST10182,Property,601515.84,32059.87,2023-05-09,2024-05-09,AGT5210,Active
POL51119,CUST10070,Property,449282.47,21607.24,2021-05-14,2022-05-14,AGT5178,Active
POL51120,CUST10997,Property,630767.75,28424.88,2024-08-25,2025-08-25,AGT5035,Lapsed
POL51121,CUST11371,Property,402071.26,21889.02,2022-02-13,2023-02-13,AGT5229,Active
POL51122,CUST10672,Term,664238.61,30184.5,2021-12-10,2022-12-10,AGT5069,Cancelled
POL51123,CUST10150,Health,582105.83,30153.16,2025-03-12,2026-03-12,AGT5031,Active
POL51124,CUST10620,Property,512213.11,24698.06,2024-08-19,2025-08-19,AGT5219,Lapsed
POL51125,CUST10577,Whole,765760.9,37702.49,2021-03-18,2022-03-18,AGT5176,Cancelled
POL51126,CUST11070,Whole,704079.68,37584.0,2023-04-14,2024-04-14,AGT5044,Active
POL51127,CUST11080,Property,592721.22,29159.39,2024-12-19,2025-12-19,AGT5164,Active
POL51128,CUST10169,Vehicle,752412.93,34944.85,2021-08-20,2022-08-20,AGT5207,Active
POL51129,CUST10696,Vehicle,691774.26,36348.83,2026-04-01,2027-04-01,AGT5149,Active
POL51130,CUST11068,Property,438121.25,19804.01,2026-02-02,2027-02-02,AGT5215,Lapsed
POL51131,CUST10429,Health,556871.21,26589.11,2025-04-09,2026-04-09,AGT5151,Active
POL51132,CUST10679,Health,553300.17,27875.67,2021-12-30,2022-12-30,AGT5106,Lapsed
POL51133,CUST11020,Term,630598.58,31137.47,2022-03-21,2023-03-21,AGT5067,Active
POL51134,CUST10672,Health,679264.81,34779.91,2023-07-14,2024-07-14,AGT5077,Lapsed
POL51135,CUST10053,Term,569210.17,27785.13,2026-01-22,2027-01-22,AGT5242,Active
POL51136,CUST10379,Health,377083.51,18441.59,2021-05-30,2022-05-30,AGT5111,Lapsed
POL51137,CUST11283,Health,517765.98,25104.7,2021-06-27,2022-06-27,AGT5214,Lapsed
POL51138,CUST10414,Health,625728.04,33709.66,2023-11-18,2024-11-18,AGT5107,Active
POL51139,CUST11349,Property,523064.38,23628.37,2025-01-10,2026-01-10,AGT5157,Lapsed
POL51140,CUST10771,Property,395435.39,21510.27,2021-03-20,2022-03-20,AGT5182,Lapsed
POL51141,CUST10781,Property,501748.64,24376.06,2024-10-28,2025-10-28,AGT5143,Active
POL51142,CUST11275,Property,647627.73,31506.33,2025-11-27,2026-11-27,AGT5223,Active
POL51143,CUST10639,Whole,418113.63,21850.17,2026-04-07,2027-04-07,AGT5277,Active
POL51144,CUST10401,Vehicle,520114.7,25424.65,2025-04-09,2026-04-09,AGT5258,Active
POL51145,CUST10174,Whole,436255.37,22321.64,2024-04-11,2025-04-11,AGT5276,Lapsed
POL51146,CUST11112,Property,568232.51,30705.19,2024-07-15,2025-07-15,AGT5008,Active
POL51147,CUST10774,Vehicle,431492.1,23068.42,2022-12-08,2023-12-08,AGT5227,Lapsed
POL51148,CUST11333,Health,388162.94,19467.79,2024-12-23,2025-12-23,AGT5217,Active
POL51149,CUST10756,Property,653652.53,34098.78,2025-02-02,2026-02-02,AGT5123,Active
POL51150,CUST10691,Health,405300.56,19829.07,2022-12-18,2023-12-18,AGT5094,Active
POL51151,CUST10490,Health,404178.53,21324.64,2024-07-11,2025-07-11,AGT5015,Active
POL51152,CUST10340,Health,557381.71,26030.75,2024-01-17,2025-01-17,AGT5251,Active
POL51153,CUST11369,Health,365257.83,16603.28,2025-10-23,2026-10-23,AGT5252,Active
POL51154,CUST10158,Property,397702.16,20047.1,2025-07-11,2026-07-11,AGT5022,Cancelled
POL51155,CUST11492,Term,546096.75,25750.31,2022-01-06,2023-01-06,AGT5174,Lapsed
POL51156,CUST10048,Health,477783.42,24981.99,2021-05-14,2022-05-14,AGT5165,Active
POL51157,CUST10864,Term,589272.3,27114.32,2021-03-14,2022-03-14,AGT5051,Lapsed
POL51158,CUST10100,Property,767491.58,34602.32,2021-03-17,2022-03-17,AGT5164,Lapsed
POL51159,CUST11287,Vehicle,542319.06,28068.83,2025-02-12,2026-02-12,AGT5243,Active
POL51160,CUST10361,Whole,606782.48,30343.97,2026-04-19,2027-04-19,AGT5097,Lapsed
POL51161,CUST10936,Vehicle,725474.09,39552.96,2025-02-21,2026-02-21,AGT5217,Cancelled
POL51162,CUST11518,Property,571023.95,27109.28,2021-05-15,2022-05-15,AGT5291,Active
POL51163,CUST11075,Property,685731.4,31703.12,2022-11-18,2023-11-18,AGT5136,Active
POL51164,CUST10301,Health,542028.39,24516.52,2025-10-17,2026-10-17,AGT5032,Lapsed
POL51165,CUST11312,Whole,630324.79,31164.82,2026-05-26,2027-05-26,AGT5089,Active
POL51166,CUST10728,Term,737249.68,33919.51,2024-02-19,2025-02-19,AGT5040,Lapsed
POL51167,CUST10025,Property,385270.95,20325.52,2020-09-06,2021-09-06,AGT5105,Active
POL51168,CUST10806,Vehicle,718555.28,32852.25,2021-01-16,2022-01-16,AGT5193,Active
POL51169,CUST11340,Vehicle,566127.58,30688.39,2023-11-21,2024-11-21,AGT5060,Active
POL51170,CUST10711,Health,562367.53,28348.13,2025-10-03,2026-10-03,AGT5154,Active
POL51171,CUST11255,Whole,558272.32,29009.91,2026-07-21,2027-07-21,AGT5299,Active
POL51172,CUST11170,Term,481040.46,22276.58,2022-08-04,2023-08-04,AGT5079,Cancelled
POL51173,CUST10754,Vehicle,402950.72,18493.44,2022-11-12,2023-11-12,AGT5263,Cancelled
POL51174,CUST10532,Term,742065.46,36017.51,2024-10-01,2025-10-01,AGT5091,Active
POL51175,CUST11207,Health,568356.67,28533.97,2025-06-15,2026-06-15,AGT5184,Active
POL51176,CUST10610,Whole,721286.23,36608.9,2023-10-17,2024-10-17,AGT5047,Active
POL51177,CUST10284,Term,492443.36,23783.97,2024-04-13,2025-04-13,AGT5080,Active
POL51178,CUST10529,Whole,492029.6,23482.91,2022-01-02,2023-01-02,AGT5260,Lapsed
POL51179,CUST11451,Whole,514277.01,28189.63,2023-01-17,2024-01-17,AGT5176,Active
POL51180,CUST10465,Vehicle,465332.45,22208.74,2023-11-26,2024-11-26,AGT5170,Active
POL51181,CUST10396,Property,576718.72,26747.78,2023-06-09,2024-06-09,AGT5153,Cancelled
POL51182,CUST10222,Term,738676.15,35895.67,2021-07-17,2022-07-17,AGT5073,Active
POL51183,CUST10094,Vehicle,709151.69,34066.73,2026-05-01,2027-05-01,AGT5278,Active
POL51184,CUST11612,Vehicle,565147.97,27815.09,2025-09-12,2026-09-12,AGT5118,Active
POL51185,CUST10889,Term,514552.88,26364.22,2023-09-03,2024-09-03,AGT5003,Active
POL51186,CUST11212,Whole,620499.8,31665.02,2023-05-30,2024-05-30,AGT5272,Cancelled
POL51187,CUST11278,Health,564290.35,29333.45,2024-04-13,2025-04-13,AGT5013,Active
POL51188,CUST10582,Vehicle,636462.83,29638.07,2021-07-19,2022-07-19,AGT5266,Lapsed
POL51189,CUST11315,Term,585831.41,26631.57,2024-08-31,2025-08-31,AGT5079,Active
POL51190,CUST11590,Property,395300.78,20914.61,2025-06-25,2026-06-25,AGT5020,Lapsed
POL51191,CUST11225,Property,414277.91,19542.12,2024-11-21,2025-11-21,AGT5066,Active
POL51192,CUST11181,Health,690821.24,33267.64,2024-04-07,2025-04-07,AGT5196,Active
POL51193,CUST10714,Property,672300.59,33317.06,2022-07-12,2023-07-12,AGT5163,Lapsed
POL51194,CUST11390,Vehicle,736437.33,38414.83,2026-08-13,2027-08-13,AGT5045,Cancelled
POL51195,CUST10148,Whole,515717.36,24050.91,2021-05-31,2022-05-31,AGT5090,Cancelled
POL51196,CUST11239,Vehicle,580210.88,31345.33,2026-08-28,2027-08-28,AGT5063,Active
POL51197,CUST10598,Property,508951.49,24539.24,2024-11-29,2025-11-29,AGT5195,Active
POL51198,CUST10936,Whole,734939.99,40294.28,2023-07-18,2024-07-18,AGT5259,Lapsed
POL51199,CUST11478,Health,450706.68,21568.17,2025-08-24,2026-08-24,AGT5076,Active
POL51200,CUST11001,Health,592833.96,30979.45,2023-08-24,2024-08-24,AGT5268,Lapsed
POL51201,CUST10045,Vehicle,444171.01,21660.75,2024-11-24,2025-11-24,AGT5122,Lapsed
POL51202,CUST11200,Whole,425521.81,22708.34,2022-12-07,2023-12-07,AGT5024,Lapsed
